 citynumber, cityname, year, statenumber, murder, rape, robbery, assault, burglary, larceny, vehicletheft, policecivilian, policesworn,popcity,popstate,popstate1517,popstate1824,popstate2534,popprison,blackpct,femheadpct,edexppercap,welfarepercap
9,boston,92,22,73,537,4765,6297,8718,24598,11411,644,1942,572822,5999,203.674,632.742,1067.225,9665,26.24,16.92,781.9213,763.0505
9,boston,93,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6018,203.646,601.876,1052.835,10145,NA,NA,NA,NA
10,buffalo,71,33,76,134,2207,812,6287,11653,4694,120,1405,450333.3,18365,983,2082,2324,11928,21.02,18.17,879.0123,382.716
10,buffalo,72,33,62,176,1991,712,6156,10180,4394,201,1364,458649,18352,1001,2080,2438,11693,21.64,18.14,976.0766,433.0144
10,buffalo,73,33,62,191,1924,706,5702,9703,4495,139,1359,450000,18195,1009,2083,2497,12945,22.26,18.11,950.4504,452.7027
10,buffalo,74,33,64,192,1937,643,7375,11134,3901,203,1327,437000,18073,1015,2094,2555,14329,22.88,18.08,906.6937,432.0487
10,buffalo,75,33,63,192,2340,755,8264,12755,4282,168,1288,422276,18032,1014,2122,2614,16071,23.5,18.05,920.0743,431.2267
10,buffalo,76,33,54,202,1937,898,8448,13871,4530,244,1181,425101,17975,1015,2143,2671,17705,24.12,18.02,906.8541,493.8488
10,buffalo,77,33,45,236,1822,1842,9286,13016,5534,129,1092,415352,17852,1003,2149,2707,19369,24.74,17.99,887.7888,490.099
10,buffalo,78,33,44,221,1721,1195,8482,11279,4371,117,1093,391695,17720,993,2149,2711,20459,25.36,17.96,875.7668,453.9877
10,buffalo,79,33,52,265,1958,1582,7817,11282,4019,140,1107,383915,17634,977,2159,2744,20856,25.98,17.93,826.4463,417.3554
10,buffalo,80,33,61,297,1914,1561,8595,12863,3794,136,1083,357384,17565,955.6667,2157.667,2792,21639,26.6,17.9,814.3204,434.466
10,buffalo,81,33,52,272,1784,1588,8282,13236,3626,116,1039,359167,17567,930,2184,2870,25494,27.01,18.13,796.4797,433.4434
10,buffalo,82,33,42,247,1653,1615,7969,13608,3458,112,1034,360493,17590,894,2196,2873,27945,27.42,18.36,792.0876,466.1385
10,buffalo,83,33,43,297,1410,1547,7150,12720,2820,106,1011,360656,17688,862,2206,2919,30510,27.83,18.59,830.326,444.6511
10,buffalo,84,33,35,278,1386,1617,6408,12058,2699,115,1017,352015,17747,842,2194,2962,33109,28.24,18.82,851.9763,519.319
10,buffalo,85,33,31,291,1390,1699,6625,11422,2597,113,993,339890,17794,836,2168,3002,34507,28.65,19.05,885.3267,554.2314
10,buffalo,86,33,35,281,1533,1906,6729,11303,3102,116,1032,339685,17836,838,2127,3041,38449,29.06,19.28,946.7388,529.6039
10,buffalo,87,33,35,268,1552,1700,6825,11252,3421,123,970,325787,17871,808,2084,3075,40842,29.47,19.51,999.903,563.71
10,buffalo,88,33,43,296,1774,2158,7384,10774,3053,113,1041,323714,17944,761,2056,3116,44560,29.88,19.74,1025.755,597.9794
10,buffalo,89,33,37,268,1829,2345,7323,11797,3206,141,1039,314284,17983,707,2021,3141,51232,30.29,19.97,1068.548,641.1291
10,buffalo,90,33,37,355,2172,2711,8163,12203,3540,142,1029,328123,18002,686.652,1959.046,3135.608,54895,30.7,20.2,1081.102,664.1163
10,buffalo,91,33,50,319,2705,2968,8462,12527,4439,199,913,329353,18041,676.171,1879.777,3105.907,57862,31.11,20.43,1137.269,733.5793
10,buffalo,92,33,76,346,2998,2947,8210,13085,5485,127,881,330466,18095,683.544,1810.039,3064.056,61736,31.52,20.66,1193.437,803.0424
10,buffalo,93,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18153,686.657,1759.424,3021.376,64569,NA,NA,NA,NA
11,charlott,71,34,54,98,573,1246,4938,7342,1086,104,495,255666.7,5201,314,717,662,7795,27.05,15.17,582.7161,120.9877
11,charlott,72,34,60,78,603,1172,4324,6742,897,102,506,246128,5296,320,732,705,8263,27.5,15.04,574.1627,133.9713
11,charlott,73,34,61,67,712,1032,5546,7664,1030,108,532,254500,5382,324,751,742,9641,27.95,14.91,614.8649,130.6306
11,charlott,74,34,61,59,1005,1121,8779,10671,1218,108,539,259508,5461,327,766,781,10932,28.4,14.78,628.8032,121.7038
11,charlott,75,34,68,71,822,976,8565,12587,1082,108,552,262103,5535,327,783,818,10993,28.85,14.65,706.3197,128.2528
11,charlott,76,34,52,84,731,1028,7236,13626,898,114,565,274020,5593,328,791,853,11570,29.3,14.52,720.5624,133.5677
11,charlott,77,34,47,119,614,1465,7312,12433,1006,117,596,262314,5668,330,800,889,12769,29.75,14.39,722.7723,128.7129
11,charlott,78,34,51,114,709,1561,7009,12429,1246,135,578,309101,5740,329,810,914,12268,30.2,14.26,713.1902,131.9018
11,charlott,79,34,50,115,703,1617,6676,12559,1264,133,595,300569,5802,328,814,940,13461,30.65,14.13,706.6116,190.0826
11,charlott,80,34,60,145,686,1868,8245,13760,1444,152,594,310794,5898,322.6667,824.6667,972,14456,31.1,14,657.767,158.9806
11,charlott,81,34,51,198,774,2143,8587,16444,1449,153,602,316503,5956,311,834,1004,14833,31.17,14,673.2673,158.4158
11,charlott,82,34,48,198,990,2864,8805,18762,1320,155,627,320119,6019,300,835,1013,15349,31.24,14,648.895,143.0703
11,charlott,83,34,44,258,1102,2863,8108,17773,1337,156,635,323704,6077,292,832,1031,14257,31.31,14,575.5875,150.2969
11,charlott,84,34,54,243,1144,2990,8664,18297,1375,181,608,331992,6165,292,823,1061,15219,31.38,14,655.6863,154.4811
11,charlott,85,34,56,226,1121,3172,8563,18447,1502,194,608,335690,6255,296,813,1093,16007,31.45,14,709.872,149.1028
11,charlott,86,34,53,305,1454,3675,9598,18367,1659,194,638,339767,6322,304,792,1116,16373,31.52,14,767.3576,164.372
11,charlott,87,34,52,308,1486,4146,10117,21723,1777,192,664,356596,6405,303,783,1133,16118,31.59,14,792.2535,173.4471
11,charlott,88,34,46,315,1933,4521,10605,24236,2323,203,681,370492,6482,294,780,1140,16251,31.66,14,804.665,184.8502
11,charlott,89,34,73,325,2369,4873,12772,26228,2701,204,728,372612,6565,278,784,1145,16628,31.73,14,841.129,204.8387
11,charlott,90,34,93,384,3208,5434,10891,27153,2699,214,801,395934,6657,271.007,783.031,1142.925,17764,31.8,14,869.9312,221.8822
11,charlott,91,34,114,409,2899,5340,11615,27799,2726,210,838,402618,6752,266.864,775.918,1143.084,18272,31.87,14,870.8487,268.6347
11,charlott,92,34,99,361,3058,5938,12565,27014,2454,206,873,408951,6838,269.84,764.406,1134.946,19965,31.94,14,871.7662,315.3871
11,charlott,93,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6952,273.567,754.588,1133.256,21367,NA,NA,NA,NA
12,chicago,71,14,824,1549,24012,11285,38385,96499,35206,1677,13172,3303667,11206,640,1303,1414,5854,33.41,17.18,733.3333,200
12,chicago,72,14,711,1529,23531,11154,36630,89463,32299,1266,13125,3343500,11258,656,1323,1491,5630,34.12,17.26,748.8038,258.3732
12,chicago,73,14,864,1619,24181,12285,44753,93654,37159,1460,13415,3334500,11260,667,1349,1539,5600,34.83,17.34,804.0541,297.2973
12,chicago,74,14,970,1920,26172,13218,50722,114792,35442,1669,13266,3296936,11274,676,1386,1584,6667,35.54,17.42,782.9615,281.9473
12,chicago,75,14,818,1657,22171,12514,47299,117909,33484,1795,13039,3150000,11306,676,1424,1634,7861,36.25,17.5,817.8439,265.7993
12,chicago,76,14,814,1179,17577,11070,38661,112298,32469,1795,13039,3134499,11360,679,1454,1692,9739,36.96,17.58,817.2232,289.9824
12,chicago,77,14,823,1227,16512,10311,37573,105406,31987,1652,13314,3086806,11406,675,1478,1744,10668,37.67,17.66,785.4785,305.2805
12,chicago,78,14,787,1341,15233,10325,34165,99036,29928,1304,13020,3086699,11434,667,1496,1776,10765,38.38,17.74,773.0062,299.0798
12,chicago,79,14,856,1655,14464,10832,33396,94087,31438,1949,13293,3060801,11423,647,1509,1815,11361,39.09,17.82,721.7631,285.124
12,chicago,80,14,863,1329,16261,10205,34288,102873,30786,1250,12392,2986419,11442,627,1507.667,1868.333,10724,39.8,17.9,680.8253,270.6311
12,chicago,81,14,877,1255,16118,7359,30112,88197,29398,2192,12475,3012703,11443,600,1496,1926,14003,39.73,18.07,669.967,273.9274
12,chicago,82,14,668,1112,16307,8317,32249,92388,30850,2463,12562,3010862,11424,571,1471,1931,13949,39.66,18.24,641.5087,288.6248
12,chicago,83,14,729,2246,23471,13330,48955,113821,39051,3258,12353,3021203,11410,547,1440,1951,15522,39.59,18.41,657.2313,281.8827
12,chicago,84,14,741,2261,28535,28420,55240,117408,43635,1885,11960,3012524,11413,538,1406,1971,17114,39.52,18.58,655.5611,284.1878
12,chicago,85,14,666,1792,26892,29096,52658,121264,44892,1915,11871,2998841,11401,537,1367,1987,18634,39.45,18.75,674.2126,291.0769
12,chicago,86,14,744,NA,30918,33529,56274,121751,48511,1764,12264,3003105,11389,546,1319,1995,19456,39.38,18.92,726.3577,300.9512
12,chicago,87,14,691,NA,29879,34194,51005,119072,39693,1730,12312,3018338,11393,537,1281,2004,19850,39.31,19.09,759.7701,296.7199
12,chicago,88,14,660,NA,28975,35988,52060,128584,45012,1670,12163,2994100,11392,513,1254,2008,21081,39.24,19.26,748.9348,289.7036
12,chicago,89,14,742,NA,31588,37615,51580,130153,45898,1641,11828,2988260,11410,481,1236,2002,24712,39.17,19.43,748.3871,292.7419
12,chicago,90,14,851,NA,37156,41114,50203,130000,48626,1487,12048,2783726,11448,465.894,1214.468,1988.282,27516,39.1,19.6,792.6549,303.749
12,chicago,91,14,925,NA,43783,42237,52234,131688,47396,3396,12132,2811478,11525,460.141,1187.937,1974.156,29115,39.03,19.77,812.5461,317.3432
12,chicago,92,14,939,NA,38448,41080,49046,119697,44988,2208,12238,2832901,11610,467.797,1164.05,1946.707,31640,38.96,19.94,832.4374,330.9373
12,chicago,93,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11686,473.65,1147.393,1911.247,34495,NA,NA,NA,NA
13,clevelan,71,36,270,428,5987,2004,11780,16356,19855,159,2294,727000,10735,643,1302,1315,9063,38.85,19.27,600,133.3333
13,clevelan,72,36,307,462,5639,1988,10446,12860,17526,162,2299,743600,10747,654,1308,1385,8276,39.4,19.24,633.9713,157.8947
13,clevelan,73,36,277,440,4621,1967,9109,13058,12668,200,2437,724445,10767,664,1327,1441,7717,39.95,19.21,662.1622,171.1712
13,clevelan,74,36,306,441,6113,2728,12791,16003,13640,293,2345,705826,10766,667,1347,1492,9326,40.5,19.18,598.3773,180.5274
13,clevelan,75,36,288,491,7100,2524,13001,19496,14906,105,2211,659931,10770,657,1379,1536,11421,41.05,19.15,652.4164,182.1561
13,clevelan,76,36,236,498,5453,2309,13150,18882,12613,111,2031,642298,10753,648,1400,1575,12525,41.6,19.12,731.1072,212.6538
13,clevelan,77,36,249,508,6466,2198,15734,16536,13304,172,2095,638793,10771,640,1416,1616,12846,42.15,19.09,750.8251,204.6205
13,clevelan,78,36,213,507,6354,2623,14234,14364,12657,155,1906,614512,10795,632,1422,1648,13107,42.7,19.06,697.8527,226.9939
13,clevelan,79,36,274,612,5760,3090,14505,14217,13536,134,1864,601381,10799,615,1426,1690,13360,43.25,19.03,692.8375,209.3664
13,clevelan,80,36,265,703,6802,3696,17850,14100,14186,147,1877,572657,10803,593.6667,1410,1734,13489,43.8,19,666.2621,205.0971
13,clevelan,81,36,233,621,7821,3754,18368,14846,15078,178,1994,573145,10788,569,1398,1784,14968,44.08,19.37,651.2651,237.6237
13,clevelan,82,36,195,628,5296,3267,16760,15650,13129,331,1947,573944,10757,541,1371,1777,17317,44.36,19.74,633.6125,253.368
13,clevelan,83,36,148,716,4115,2819,14046,13953,11439,301,1853,571827,10738,520,1336,1787,18007,44.64,20.11,665.4254,268.5213
13,clevelan,84,36,156,733,4090,2353,12904,13607,13918,253,1757,556931,10739,514,1299,1800,18619,44.92,20.48,685.8784,291.9563
13,clevelan,85,36,131,745,3499,2205,11621,13277,11593,186,1742,546126,10736,515,1261,1812,20864,45.2,20.85,732.4542,301.1066
13,clevelan,86,36,124,773,3698,2520,11928,13453,11739,151,1701,546544,10732,525,1220,1822,22463,45.48,21.22,778.9205,334.7784
13,clevelan,87,36,145,750,3541,2528,13163,14773,10508,174,1717,548171,10762,518,1189,1828,24240,45.76,21.59,782.8704,343.4213
13,clevelan,88,36,137,844,3795,2557,12052,15471,9975,325,1749,544515,10800,497,1169,1827,26462,46.04,21.96,792.4817,348.86
13,clevelan,89,36,144,837,4045,2939,10585,15586,9610,373,1743,523906,10829,466,1154,1814,30538,46.32,22.33,802.4194,349.1935
13,clevelan,90,36,168,846,4917,3259,10198,15289,11408,358,1724,505616,10862,451.643,1138.533,1789.848,31822,46.6,22.7,837.7964,377.9648
13,clevelan,91,36,175,913,5132,3121,10151,15485,10633,362,1682,509898,10932,447.345,1129.054,1769.003,35744,46.88,23.07,841.3284,411.8081
13,clevelan,92,36,157,854,4423,3098,9000,14240,10764,142,1647,513487,11005,452.559,1119.279,1737.673,38378,47.16,23.44,844.8604,445.6514
13,clevelan,93,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11061,458.49,1107.767,1698.429,40641,NA,NA,NA,NA
14,columbus,71,36,69,269,1873,943,10023,16517,5226,178,1005,540333.3,10735,643,1302,1315,9063,4.46,13.91,600,133.3333
14,columbus,72,36,59,292,1464,890,9641,14620,4056,189,1051,551044,10747,654,1308,1385,8276,6.42,13.82,633.9713,157.8947
14,columbus,73,36,64,295,1508,755,10411,14960,3334,220,1106,558163,10767,664,1327,1441,7717,8.38,13.73,662.1622,171.1712
14,columbus,74,36,68,362,1854,1004,12577,20138,3317,225,1145,570266,10766,667,1347,1492,9326,10.34,13.64,598.3773,180.5274
14,columbus,75,36,62,354,2402,1100,15549,26716,4107,242,1145,572797,10770,657,1379,1536,11421,12.3,13.55,652.4164,182.1561
14,columbus,76,36,53,328,1921,985,12610,27350,2983,239,1080,595500,10753,648,1400,1575,12525,14.26,13.46,731.1072,212.6538
14,columbus,77,36,69,331,1752,1086,12681,23641,3669,270,1087,568800,10771,640,1416,1616,12846,16.22,13.37,750.8251,204.6205
14,columbus,78,36,68,309,1923,1054,13869,23946,3671,257,883,578338,10795,632,1422,1648,13107,18.18,13.28,697.8527,226.9939
14,columbus,79,36,69,423,2445,1305,15015,27538,3810,289,914,534052,10799,615,1426,1690,13360,20.14,13.19,692.8375,209.3664
14,columbus,80,36,87,460,3224,1359,17100,29809,3323,317,968,562416,10803,593.6667,1410,1734,13489,22.1,13.1,666.2621,205.0971
14,columbus,81,36,91,396,3356,1420,17518,29613,2899,340,1050,562896,10788,569,1398,1784,14968,22.15,13.21,651.2651,237.6237
14,columbus,82,36,92,332,2507,1406,14918,27432,2599,337,1216,563680,10757,541,1371,1777,17317,22.2,13.32,633.6125,253.368
14,columbus,83,36,74,324,2407,1392,12918,24014,2490,330,1191,561328,10738,520,1336,1787,18007,22.25,13.43,665.4254,268.5213
14,columbus,84,36,62,394,2298,1598,12943,25653,2665,327,1160,568609,10739,514,1299,1800,18619,22.3,13.54,685.8784,291.9563
14,columbus,85,36,72,406,2144,1770,11101,25087,2794,319,1223,565682,10736,515,1261,1812,20864,22.35,13.65,732.4542,301.1066
14,columbus,86,36,78,550,2255,2265,12121,26491,2792,330,1224,566115,10732,525,1220,1822,22463,22.4,13.76,778.9205,334.7784
14,columbus,87,36,85,534,2864,1898,14218,28786,3556,322,1281,567800,10762,518,1189,1828,24240,22.45,13.87,782.8704,343.4213
14,columbus,88,36,69,594,3028,2111,15483,29742,5742,335,1335,588428,10800,497,1169,1827,26462,22.5,13.98,792.4817,348.86
14,columbus,89,36,90,543,3127,2226,14982,31541,6982,335,1335,572341,10829,466,1154,1814,30538,22.55,14.09,802.4194,349.1935
14,columbus,90,36,89,647,3541,2745,14828,32387,8466,341,1394,632910,10862,451.643,1138.533,1789.848,31822,22.6,14.2,837.7964,377.9648
14,columbus,91,36,138,650,3747,2686,16398,32983,8176,338,1403,638533,10932,447.345,1129.054,1769.003,35744,22.65,14.31,841.3284,411.8081
14,columbus,92,36,113,684,3585,2647,15020,29210,6962,339,1436,643028,11005,452.559,1119.279,1737.673,38378,22.7,14.42,844.8604,445.6514
14,columbus,93,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11061,458.49,1107.767,1698.429,40641,NA,NA,NA,NA
15,corpusch,71,44,33,59,256,872,3970,7454,1108,49,273,209024.5,11510,693,1492,1470,15989,5.1,10.31,609.8765,145.679
15,corpusch,72,44,29,71,324,765,4462,7351,924,56,270,213524,11759,712,1530,1582,15709,5.1,10.32,633.9713,153.1101
15,corpusch,73,44,26,67,442,985,4321,7446,999,71,277,215000,12019,729,1587,1679,17238,5.1,10.33,646.3964,150.9009
15,corpusch,74,44,30,83,392,1053,4738,8322,854,78,303,217762,12268,744,1643,1774,16833,5.1,10.34,636.9168,135.9026
15,corpusch,75,44,21,74,381,919,4925,9453,937,82,325,220000,12568,754,1714,1875,18937,5.1,10.35,674.7212,135.6877
15,corpusch,76,44,29,75,422,936,4863,10172,920,87,308,207661,12903,770,1786,1989,20717,5.1,10.36,750.4393,152.8998
15,corpusch,77,44,30,118,515,937,4905,9192,1070,84,317,220500,13192,779,1839,2094,22980,5.1,10.37,719.4719,155.1155
15,corpusch,78,44,48,106,457,813,5368,9414,1120,89,309,221632,13498,785,1888,2193,24575,5.1,10.38,763.8036,141.1043
15,corpusch,79,44,28,155,476,930,5553,9028,1374,87,296,224926,13887,787,1944,2313,26522,5.1,10.39,713.4986,144.6281
15,corpusch,80,44,34,158,489,941,6157,10232,1374,83,309,230715,14339,787,2000,2465,29892,5.1,10.4,702.6699,127.4272
15,corpusch,81,44,57,145,490,894,6982,11102,1545,110,295,240243,14746,767,2020,2624,31502,5.07,10.74,675.4675,134.2134
15,corpusch,82,44,41,135,509,1289,6183,12905,1653,95,319,248791,15332,760,2057,2765,36149,5.04,11.08,674.0199,113.1566
15,corpusch,83,44,41,145,495,561,5189,12972,1297,97,341,256020,15753,752,2068,2891,35259,5.01,11.42,751.3615,125.5655
15,corpusch,84,44,36,147,374,633,4689,12408,1407,105,343,257513,16009,762,2038,2966,36682,4.98,11.76,762.4768,126.4809
15,corpusch,85,44,29,179,371,353,5353,13791,1235,147,339,264221,16275,785,2005,3040,37532,4.95,12.1,800.5004,126.3142
15,corpusch,86,44,35,204,362,754,6247,14742,1239,134,348,269260,16563,821,1965,3106,38534,4.92,12.44,845.291,128.2733
15,corpusch,87,44,20,166,391,1248,6477,16086,1052,114,345,265593,16624,821,1917,3107,38821,4.89,12.78,826.556,139.823
15,corpusch,88,44,26,171,510,1294,7999,17096,1268,128,350,261984,16669,799,1887,3088,40437,4.86,13.12,832.4537,151.8985
15,corpusch,89,44,19,193,570,1212,6948,18127,1188,139,355,263298,16807,763,1897,3092,44022,4.83,13.46,847.5806,159.6774
15,corpusch,90,44,29,240,446,892,6131,17548,1249,146,370,257453,17045,757.437,1898.371,3086.288,50042,4.8,13.8,873.7568,193.5731
15,corpusch,91,44,32,204,595,1337,5829,17916,1546,144,380,262947,17344,759.972,1884.586,3095.557,51677,4.77,14.14,847.2325,234.6863
15,corpusch,92,44,30,144,509,1878,5246,18051,1750,144,374,267601,17667,776.28,1884.681,3087.613,60467,4.74,14.48,820.7082,275.7996
15,corpusch,93,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18022,788.134,1903.1,3078.601,92013,NA,NA,NA,NA
16,dallas,71,44,207,585,2861,5282,18322,36165,6914,595,1797,834666.7,11510,693,1492,1470,15989,25.35,13.66,609.8765,145.679
16,dallas,72,44,192,533,2616,4529,21475,30336,5387,623,1875,869600,11759,712,1530,1582,15709,25.8,13.52,633.9713,153.1101
16,dallas,73,44,230,575,3156,4846,22161,33121,5761,621,1929,882400,12019,729,1587,1679,17238,26.25,13.38,646.3964,150.9009
16,dallas,74,44,196,635,3144,3679,26232,42277,6083,605,1939,883588,12268,744,1643,1774,16833,26.7,13.24,636.9168,135.9026
16,dallas,75,44,237,547,3386,3485,25924,54843,5989,594,1968,864665,12568,754,1714,1875,18937,27.15,13.1,674.7212,135.6877
16,dallas,76,44,230,591,3113,3310,22931,55974,5131,549,2014,888450,12903,770,1786,1989,20717,27.6,12.96,750.4393,152.8998
16,dallas,77,44,224,637,3637,4401,24418,46788,5701,595,2004,873700,13192,779,1839,2094,22980,28.05,12.82,719.4719,155.1155
16,dallas,78,44,230,822,3835,4997,24163,46560,5962,577,1997,871832,13498,785,1888,2193,24575,28.5,12.68,763.8036,141.1043
16,dallas,79,44,307,983,4456,5707,26442,48019,7847,562,2031,882225,13887,787,1944,2313,26522,28.95,12.54,713.4986,144.6281
16,dallas,80,44,319,1121,4983,6258,30133,55372,7824,588,1990,900104,14339,787,2000,2465,29892,29.4,12.4,702.6699,127.4272
16,dallas,81,44,298,1121,5402,5928,34159,57112,7562,556,1955,937273,14746,767,2020,2624,31502,29.41,12.55,675.4675,134.2134
16,dallas,82,44,306,1105,5695,5947,33320,62276,7215,573,1996,970624,15332,760,2057,2765,36149,29.42,12.7,674.0199,113.1566
16,dallas,83,44,268,891,4914,5405,29576,59593,7161,510,2084,998827,15753,752,2068,2891,35259,29.43,12.85,751.3615,125.5655
16,dallas,84,44,294,1022,4841,5953,29956,63096,8284,494,2087,987696,16009,762,2038,2966,36682,29.44,13,762.4768,126.4809
16,dallas,85,44,301,1149,6051,6863,31460,73401,10271,511,2170,997467,16275,785,2005,3040,37532,29.45,13.15,800.5004,126.3142
16,dallas,86,44,347,1255,9289,8384,37703,80734,16214,562,2290,1016488,16563,821,1965,3106,38534,29.46,13.3,845.291,128.2733
16,dallas,87,44,323,1260,9091,9412,39237,85255,19874,560,2400,1009947,16624,821,1917,3107,38821,29.47,13.45,826.556,139.823
16,dallas,88,44,366,1303,9647,9816,42543,82366,24358,330,2831,1017818,16669,799,1887,3088,40437,29.48,13.6,832.4537,151.8985
16,dallas,89,44,351,1185,9442,10250,38652,79272,27299,844,2472,996320,16807,763,1897,3092,44022,29.49,13.75,847.5806,159.6774
16,dallas,90,44,447,1344,10565,12194,32975,74229,24513,845,2747,1006877,17045,757.437,1898.371,3086.288,50042,29.5,13.9,873.7568,193.5731
16,dallas,91,44,500,1208,11254,13449,31513,71920,25085,809,2857,1028362,17344,759.972,1884.586,3095.557,51677,29.51,14.05,847.2325,234.6863
16,dallas,92,44,387,1096,9532,10667,24806,63079,20515,722,2882,1046562,17667,776.28,1884.681,3087.613,60467,29.52,14.2,820.7082,275.7996
16,dallas,93,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18022,788.134,1903.1,3078.601,92013,NA,NA,NA,NA
17,denver,71,6,82,434,2167,2050,15228,20600,7088,271,1205,515333.3,2304,137,317,311,1957,5.7,13.37,829.6296,190.1235
17,denver,72,6,89,368,2014,1927,16750,18984,7661,296,1223,524221,2405,144,335,346,1925,6.4,13.04,882.7751,229.6651
17,denver,73,6,96,461,2410,1906,15067,17095,7014,313,1297,527000,2496,151,354,377,1894,7.1,12.71,862.6127,218.4685
17,denver,74,6,74,403,2307,1918,17140,19506,6396,306,1362,516437,2541,155,362,403,1968,7.8,12.38,890.4666,208.925
17,denver,75,6,74,480,2568,1838,18248,21888,5291,310,1382,508140,2586,156,374,427,2039,8.5,12.05,959.1078,198.8848
17,denver,76,6,86,383,2042,1596,17341,26399,5020,297,1359,523676,2632,158,385,452,2239,9.2,11.72,970.123,207.3814
17,denver,77,6,73,466,2488,2005,17708,25438,5759,271,1384,520200,2696,159,395,481,2311,9.9,11.39,1000,204.6205
17,denver,78,6,97,577,2362,1841,17108,23376,5632,276,1390,485547,2767,159,405,508,2474,10.6,11.06,915.6442,211.6564
17,denver,79,6,66,626,2257,2169,16031,25540,5301,283,1403,486407,2849,157,416,541,2658,11.3,10.73,887.0523,191.4601
17,denver,80,6,99,704,2366,2351,19799,28206,5257,297,1393,489318,2910,151.6667,418.6667,579.6667,2609,12,10.4,808.2524,168.6893
17,denver,81,6,100,471,2403,2111,20181,30467,4684,287,1354,503695,2978,147,416,607,2770,12.08,10.51,821.7822,181.5181
17,denver,82,6,68,516,2386,1965,16213,33140,4684,303,1388,517638,3062,143,412,625,3042,12.16,10.62,800.4777,192.2766
17,denver,83,6,78,430,1924,1947,14053,32069,4838,296,1355,533732,3134,141,404,640,3244,12.24,10.73,824.4542,187.5354
17,denver,84,6,82,427,1681,1910,15035,27757,5022,304,1368,524171,3170,142,390,646,3231,12.32,10.84,807.0331,194.0622
17,denver,85,6,72,418,1917,1845,16459,27480,5043,310,1349,513048,3209,146,378,651,3386,12.4,10.95,824.124,201.2864
17,denver,86,6,91,424,2099,2036,17182,27238,6601,327,1310,518625,3238,149,364,650,3804,12.48,11.06,866.5787,228.0323
17,denver,87,6,79,401,1612,1749,13704,23174,5465,292,1322,509529,3261,147,353,643,4808,12.56,11.17,913.6864,246.6606
17,denver,88,6,69,370,1393,1802,11545,21344,4978,240,1326,500555,3263,139,345,630,5765,12.64,11.28,902.431,229.0018
17,denver,89,6,55,325,1267,1925,10280,18172,5626,233,1334,494589,3276,131,341,618,6908,12.72,11.39,868.5484,231.4516
17,denver,90,6,67,375,1312,2451,9339,16792,5933,260,1302,467610,3304,128.558,337.894,610.476,7671,12.8,11.5,933.4354,238.7146
17,denver,91,6,88,427,1635,2884,9180,16530,5814,262,1361,479468,3370,130.1,336.34,606.171,8392,12.88,11.61,944.6495,266.4207
17,denver,92,6,95,437,1804,2967,8897,17892,8084,261,1333,492672,3463,135.97,340.505,604.481,8997,12.96,11.72,955.8635,294.1267
17,denver,93,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3564,141.632,346.402,603.218,9462,NA,NA,NA,NA
18,detroit,71,23,577,853,20753,5400,51531,51200,22770,592,5438,1471667,8972,558,1111,1109,9547,45.55,18.45,832.0988,222.2222
18,detroit,72,23,601,818,17170,6120,42563,38705,20522,593,5555,1497226,9025,571,1130,1178,8471,47.5,18.9,854.067,284.689
18,detroit,73,23,672,1148,16249,6608,36537,33789,23148,702,5575,1468193,9072,581,1155,1232,7874,49.45,19.35,882.8829,322.0721
18,detroit,74,23,714,1260,20190,6957,42299,42305,25583,735,5371,1453057,9109,586,1182,1283,8630,51.4,19.8,858.0121,320.4868
18,detroit,75,23,633,1424,21317,7013,46233,50514,28567,613,5404,1432444,9108,577,1210,1323,10852,53.35,20.25,901.487,332.7138
18,detroit,76,23,663,1230,21213,6593,44647,51321,27921,574,5016,1334100,9117,572,1231,1367,12465,55.3,20.7,924.4288,365.5536
18,detroit,77,23,480,1277,15832,6482,35742,41959,21976,610,5703,1316352,9157,565,1247,1411,13824,57.25,21.15,914.1914,361.3861
18,detroit,78,23,498,1288,12283,7533,32575,36840,19494,683,5688,1294359,9202,560,1256,1442,14944,59.2,21.6,900.3068,346.6258
18,detroit,79,23,452,1369,11413,7787,32701,35501,21502,607,5006,1258924,9249,549,1264,1485,15002,61.15,22.05,873.2783,353.9945
18,detroit,80,23,547,1313,13429,7999,40848,41066,22218,590,4166,1197325,9256,534.3333,1256,1525,15124,63.1,22.5,844.6602,354.3689
18,detroit,81,23,502,1229,14797,6648,46224,46186,27521,593,4093,1193805,9209,512,1232,1551,15157,64.36,23.28,822.8823,335.5335
18,detroit,82,23,513,1167,16037,6029,49635,48001,31580,613,4092,1181868,9115,485,1199,1537,14913,65.62,24.06,812.767,345.764
18,detroit,83,23,580,1514,16922,6511,45593,45424,35288,624,3808,1176968,9048,464,1163,1539,14510,66.88,24.84,799.5538,396.506
